('frame:0, block row:0, block col:0', 0, 0)
('frame:1, block row:40, block col:272', -1, -4)
('frame:1, block row:40, block col:280', 0, -1)
('frame:1, block row:40, block col:288', 0, -1)
('frame:1, block row:40, block col:296', 0, -1)
('frame:1, block row:40, block col:304', 0, -1)
('frame:1, block row:40, block col:312', 3, 0)
('frame:1, block row:40, block col:320', 1, 0)
('frame:1, block row:40, block col:328', 3, 2)
('frame:1, block row:40, block col:336', 0, 0)
('frame:1, block row:40, block col:344', 1, 0)
('frame:1, block row:48, block col:0', -4, 0)
('frame:1, block row:48, block col:8', 0, 0)
('frame:1, block row:48, block col:16', 0, 0)
('frame:1, block row:48, block col:24', 0, 0)
('frame:1, block row:48, block col:32', 0, 0)
('frame:1, block row:48, block col:40', 0, 0)
('frame:1, block row:48, block col:48', 1, -2)
('frame:1, block row:48, block col:56', 0, 0)
('frame:1, block row:48, block col:64', 4, -3)
('frame:1, block row:48, block col:72', 0, 3)
('frame:1, block row:48, block col:80', 0, -2)
('frame:1, block row:48, block col:88', 0, 0)
('frame:1, block row:48, block col:96', 2, -2)
('frame:1, block row:48, block col:104', 0, -4)
('frame:1, block row:48, block col:112', -3, 2)
('frame:1, block row:48, block col:120', -4, 4)
('frame:1, block row:48, block col:128', 0, 0)
('frame:1, block row:48, block col:136', 0, 0)
('frame:1, block row:48, block col:144', 0, 0)
('frame:1, block row:48, block col:152', 0, 0)
('frame:1, block row:48, block col:160', 0, 0)
('frame:1, block row:48, block col:168', 0, 0)
('frame:1, block row:48, block col:176', 0, 0)
('frame:1, block row:48, block col:184', 0, 0)
('frame:1, block row:48, block col:192', 0, 0)
('frame:1, block row:48, block col:200', 0, 0)
('frame:1, block row:48, block col:208', 0, 0)
('frame:1, block row:48, block col:216', 0, -4)
('frame:1, block row:48, block col:224', 4, -4)
('frame:1, block row:48, block col:232', 2, -3)
('frame:1, block row:48, block col:240', 4, -2)
('frame:1, block row:48, block col:248', 1, 0)
('frame:1, block row:48, block col:256', 0, -1)
('frame:1, block row:48, block col:264', 0, -1)
('frame:1, block row:48, block col:272', 0, -1)
('frame:1, block row:48, block col:280', 0, -1)
('frame:1, block row:48, block col:288', 0, 0)
('frame:1, block row:48, block col:296', 0, -1)
('frame:1, block row:48, block col:304', 0, -1)
('frame:1, block row:48, block col:312', 4, 3)
('frame:1, block row:48, block col:320', 4, 1)
('frame:1, block row:48, block col:328', 1, 0)
('frame:1, block row:48, block col:336', 4, 3)
('frame:1, block row:48, block col:344', 0, 0)
('frame:1, block row:56, block col:0', 0, 0)
('frame:1, block row:56, block col:8', 0, 0)
('frame:1, block row:56, block col:16', 0, 0)
('frame:1, block row:56, block col:24', 0, 0)
('frame:1, block row:56, block col:32', 1, -2)
('frame:1, block row:56, block col:40', 0, 4)
('frame:1, block row:56, block col:48', 0, 0)
('frame:1, block row:56, block col:56', -2, 0)
('frame:1, block row:56, block col:64', 0, -3)
('frame:1, block row:56, block col:72', -4, 3)
('frame:1, block row:56, block col:80', -4, -3)
('frame:1, block row:56, block col:88', -2, 3)
('frame:1, block row:56, block col:96', 0, 0)
('frame:1, block row:56, block col:104', 0, 0)
('frame:1, block row:56, block col:112', -3, 1)
('frame:1, block row:56, block col:120', -4, 4)
('frame:1, block row:56, block col:128', 0, 0)
('frame:1, block row:56, block col:136', 0, 0)
('frame:1, block row:56, block col:144', 0, 0)
('frame:1, block row:56, block col:152', 0, 0)
('frame:1, block row:56, block col:160', 0, 0)
('frame:1, block row:56, block col:168', 0, 0)
('frame:1, block row:56, block col:176', 0, 0)
('frame:1, block row:56, block col:184', 0, 0)
('frame:1, block row:56, block col:192', 0, 0)
('frame:1, block row:56, block col:200', 0, 0)
('frame:1, block row:56, block col:208', 0, 0)
('frame:1, block row:56, block col:216', 0, -2)
('frame:1, block row:56, block col:224', 4, -4)
('frame:1, block row:56, block col:232', 4, -4)
('frame:1, block row:56, block col:240', 4, -2)
('frame:1, block row:56, block col:248', -4, -4)
('frame:1, block row:56, block col:256', 0, -1)
('frame:1, block row:56, block col:264', 0, -1)
('frame:1, block row:56, block col:272', 0, -1)
('frame:1, block row:56, block col:280', 0, -1)
('frame:1, block row:56, block col:288', 2, 0)
('frame:1, block row:56, block col:296', 0, -1)
('frame:1, block row:56, block col:304', 0, -1)
('frame:1, block row:56, block col:312', 0, -1)
('frame:1, block row:56, block col:320', 3, 2)
('frame:1, block row:56, block col:328', 0, -1)
('frame:1, block row:56, block col:336', 0, -1)
('frame:1, block row:56, block col:344', 1, 0)
('frame:1, block row:64, block col:0', 0, 0)
('frame:1, block row:64, block col:8', 0, 0)
('frame:1, block row:64, block col:16', 1, -2)
('frame:1, block row:64, block col:24', 1, -4)
('frame:1, block row:64, block col:32', 4, 2)
('frame:1, block row:64, block col:40', -1, -3)
('frame:1, block row:64, block col:48', 0, -1)
('frame:1, block row:64, block col:56', 0, 0)
('frame:1, block row:64, block col:64', -3, 1)
('frame:1, block row:64, block col:72', -4, -4)
('frame:1, block row:64, block col:80', -1, 3)
('frame:1, block row:64, block col:88', 0, 0)
('frame:1, block row:64, block col:96', -1, 3)
('frame:1, block row:64, block col:104', 0, 0)
('frame:1, block row:64, block col:112', -4, 1)
('frame:1, block row:64, block col:120', 3, 4)
('frame:1, block row:64, block col:128', 0, 0)
('frame:1, block row:64, block col:136', 0, 0)
('frame:1, block row:64, block col:144', 0, 0)
('frame:1, block row:64, block col:152', 0, 0)
('frame:1, block row:64, block col:160', 0, 0)
('frame:1, block row:64, block col:168', 0, 0)
('frame:1, block row:64, block col:176', 0, 0)
('frame:1, block row:64, block col:184', 0, 0)
('frame:1, block row:64, block col:192', 0, 0)
('frame:1, block row:64, block col:200', 0, 0)
('frame:1, block row:64, block col:208', 0, 0)
('frame:1, block row:64, block col:216', 0, 0)
('frame:1, block row:64, block col:224', 4, -4)
('frame:1, block row:64, block col:232', 4, -4)
('frame:1, block row:64, block col:240', -1, -4)
('frame:1, block row:64, block col:248', 1, 0)
('frame:1, block row:64, block col:256', 4, -4)
('frame:1, block row:64, block col:264', 0, -1)
('frame:1, block row:64, block col:272', 0, -1)
('frame:1, block row:64, block col:280', 0, -1)
('frame:1, block row:64, block col:288', 0, -1)
('frame:1, block row:64, block col:296', -1, -3)
('frame:1, block row:64, block col:304', 0, -1)
('frame:1, block row:64, block col:312', 0, -1)
('frame:1, block row:64, block col:320', 0, -1)
('frame:1, block row:64, block col:328', -3, -3)
('frame:1, block row:64, block col:336', 0, -4)
('frame:1, block row:64, block col:344', 1, 0)
('frame:1, block row:72, block col:0', 0, 0)
('frame:1, block row:72, block col:8', 4, 3)
('frame:1, block row:72, block col:16', 1, 0)
('frame:1, block row:72, block col:24', 0, 0)
('frame:1, block row:72, block col:32', -1, 2)
('frame:1, block row:72, block col:40', -4, -4)
('frame:1, block row:72, block col:48', -3, -1)
('frame:1, block row:72, block col:56', 0, 0)
('frame:1, block row:72, block col:64', 0, 0)
('frame:1, block row:72, block col:72', 0, 0)
('frame:1, block row:72, block col:80', 0, 0)
('frame:1, block row:72, block col:88', 0, 0)
('frame:1, block row:72, block col:96', 0, 0)
('frame:1, block row:72, block col:104', 1, -2)
('frame:1, block row:72, block col:112', 4, 0)
('frame:1, block row:72, block col:120', 3, 4)
('frame:1, block row:72, block col:128', 0, 0)
('frame:1, block row:72, block col:136', 0, 0)
('frame:1, block row:72, block col:144', 0, 0)
('frame:1, block row:72, block col:152', 0, 0)
('frame:1, block row:72, block col:160', 0, 0)
('frame:1, block row:72, block col:168', 0, 0)
('frame:1, block row:72, block col:176', 0, 0)
('frame:1, block row:72, block col:184', 0, 0)
('frame:1, block row:72, block col:192', 0, 0)
('frame:1, block row:72, block col:200', 0, 0)
('frame:1, block row:72, block col:208', 0, 0)
('frame:1, block row:72, block col:216', 0, 0)
('frame:1, block row:72, block col:224', 0, -3)
('frame:1, block row:72, block col:232', 4, -4)
('frame:1, block row:72, block col:240', -1, -4)
('frame:1, block row:72, block col:248', 3, -2)
('frame:1, block row:72, block col:256', 0, -1)
('frame:1, block row:72, block col:264', 0, -1)
('frame:1, block row:72, block col:272', 0, 0)
('frame:1, block row:72, block col:280', 0, -1)
('frame:1, block row:72, block col:288', 0, -1)
('frame:1, block row:72, block col:296', 0, -1)
('frame:1, block row:72, block col:304', 0, -1)
('frame:1, block row:72, block col:312', 0, -1)
('frame:1, block row:72, block col:320', 0, -1)
('frame:1, block row:72, block col:328', 0, -1)
('frame:1, block row:72, block col:336', 3, 3)
('frame:1, block row:72, block col:344', 3, 0)
('frame:1, block row:80, block col:0', 0, 0)
('frame:1, block row:80, block col:8', 1, 3)
('frame:1, block row:80, block col:16', 0, 0)
('frame:1, block row:80, block col:24', -1, -3)
('frame:1, block row:80, block col:32', 0, -1)
('frame:1, block row:80, block col:40', 0, 0)
('frame:1, block row:80, block col:48', 1, -2)
('frame:1, block row:80, block col:56', 0, 0)
('frame:1, block row:80, block col:64', 1, -2)
('frame:1, block row:80, block col:72', 1, -2)
('frame:1, block row:80, block col:80', 1, -2)
('frame:1, block row:80, block col:88', 0, 0)
('frame:1, block row:80, block col:96', 4, 0)
('frame:1, block row:80, block col:104', 4, -1)
('frame:1, block row:80, block col:112', 0, 0)
('frame:1, block row:80, block col:120', 0, 3)
('frame:1, block row:80, block col:128', 0, 0)
('frame:1, block row:80, block col:136', 0, 0)
('frame:1, block row:80, block col:144', 1, -4)
('frame:1, block row:80, block col:152', 1, 4)
('frame:1, block row:80, block col:160', 2, -3)
('frame:1, block row:80, block col:168', 2, -4)
('frame:1, block row:80, block col:176', 2, -4)
('frame:1, block row:80, block col:184', 2, -4)
('frame:1, block row:80, block col:192', 2, -3)
('frame:1, block row:80, block col:200', 1, 4)
('frame:1, block row:80, block col:208', 1, -2)
('frame:1, block row:80, block col:216', 1, -1)
('frame:1, block row:80, block col:224', 1, -2)
('frame:1, block row:80, block col:232', 1, -3)
('frame:1, block row:80, block col:240', 1, -4)
('frame:1, block row:80, block col:248', 1, -3)
('frame:1, block row:80, block col:256', 1, -3)
('frame:1, block row:80, block col:264', 1, -4)
('frame:1, block row:80, block col:272', 0, -1)
('frame:1, block row:80, block col:280', 0, 0)
('frame:1, block row:80, block col:288', 0, -1)
('frame:1, block row:80, block col:296', 0, -1)
('frame:1, block row:80, block col:304', 0, -1)
('frame:1, block row:80, block col:312', 0, -1)
('frame:1, block row:80, block col:320', 0, -1)
('frame:1, block row:80, block col:328', 0, -1)
('frame:1, block row:80, block col:336', 0, -1)
('frame:1, block row:80, block col:344', 0, 0)
('frame:1, block row:88, block col:0', -1, 0)
('frame:1, block row:88, block col:8', -4, 2)
('frame:1, block row:88, block col:16', 0, 0)
('frame:1, block row:88, block col:24', 1, -2)
('frame:1, block row:88, block col:32', 0, 0)
('frame:1, block row:88, block col:40', 0, 0)
('frame:1, block row:88, block col:48', 0, 0)
('frame:1, block row:88, block col:56', 1, -2)
('frame:1, block row:88, block col:64', 0, 0)
('frame:1, block row:88, block col:72', 1, -1)
('frame:1, block row:88, block col:80', 2, 3)
('frame:1, block row:88, block col:88', 0, 0)
('frame:1, block row:88, block col:96', 0, 0)
('frame:1, block row:88, block col:104', 2, 2)
('frame:1, block row:88, block col:112', -2, 2)
('frame:1, block row:88, block col:120', -3, 3)
('frame:1, block row:88, block col:128', 0, -3)
('frame:1, block row:88, block col:136', 1, -4)
('frame:1, block row:88, block col:144', 1, -3)
('frame:1, block row:88, block col:152', 1, -4)
('frame:1, block row:88, block col:160', 1, -2)
('frame:1, block row:88, block col:168', 1, 0)
('frame:1, block row:88, block col:176', 1, 2)
('frame:1, block row:88, block col:184', 2, -4)
('frame:1, block row:88, block col:192', 2, 4)
('frame:1, block row:88, block col:200', 1, -4)
('frame:1, block row:88, block col:208', 2, -3)
('frame:1, block row:88, block col:216', 4, 1)
('frame:1, block row:88, block col:224', 2, -4)
('frame:1, block row:88, block col:232', 2, -2)
('frame:1, block row:88, block col:240', 1, -4)
('frame:1, block row:88, block col:248', 3, -1)
('frame:1, block row:88, block col:256', 2, 1)
('frame:1, block row:88, block col:264', 1, -4)
('frame:1, block row:88, block col:272', 3, -4)
('frame:1, block row:88, block col:280', 4, 1)
('frame:1, block row:88, block col:288', 0, 0)
('frame:1, block row:88, block col:296', 0, -1)
('frame:1, block row:88, block col:304', 0, -1)
('frame:1, block row:88, block col:312', 0, -1)
('frame:1, block row:88, block col:320', 0, -1)
('frame:1, block row:88, block col:328', 0, 0)
('frame:1, block row:88, block col:336', 0, -1)
('frame:1, block row:88, block col:344', 1, 0)
('frame:1, block row:96, block col:0', 0, 0)
('frame:1, block row:96, block col:8', 0, 0)
('frame:1, block row:96, block col:16', -1, 3)
('frame:1, block row:96, block col:24', 0, 0)
('frame:1, block row:96, block col:32', 1, -2)
('frame:1, block row:96, block col:40', 0, 1)
('frame:1, block row:96, block col:48', 0, 0)
('frame:1, block row:96, block col:56', 4, 0)
('frame:1, block row:96, block col:64', 2, 2)
('frame:1, block row:96, block col:72', 0, -1)
('frame:1, block row:96, block col:80', -3, -3)
('frame:1, block row:96, block col:88', 0, 1)
('frame:1, block row:96, block col:96', 0, -1)
('frame:1, block row:96, block col:104', -2, 3)
('frame:1, block row:96, block col:112', -4, 4)
('frame:1, block row:96, block col:120', 1, -3)
('frame:1, block row:96, block col:128', 1, -2)
('frame:1, block row:96, block col:136', 1, -2)
('frame:1, block row:96, block col:144', 0, -1)
('frame:1, block row:96, block col:152', 0, -3)
('frame:1, block row:96, block col:160', 1, 3)
('frame:1, block row:96, block col:168', 1, 0)
('frame:1, block row:96, block col:176', 1, -2)
('frame:1, block row:96, block col:184', 2, -3)
('frame:1, block row:96, block col:192', 2, 1)
('frame:1, block row:96, block col:200', 1, -4)
('frame:1, block row:96, block col:208', 1, -4)
('frame:1, block row:96, block col:216', -1, -4)
('frame:1, block row:96, block col:224', 2, -4)
('frame:1, block row:96, block col:232', 2, -4)
('frame:1, block row:96, block col:240', 1, -4)
('frame:1, block row:96, block col:248', 1, -3)
('frame:1, block row:96, block col:256', 1, -2)
('frame:1, block row:96, block col:264', 0, -4)
('frame:1, block row:96, block col:272', -2, -4)
('frame:1, block row:96, block col:280', 0, 0)
('frame:1, block row:96, block col:288', 0, 0)
('frame:1, block row:96, block col:296', 3, 1)
('frame:1, block row:96, block col:304', -3, -4)
('frame:1, block row:96, block col:312', 0, -1)
('frame:1, block row:96, block col:320', -4, -4)
('frame:1, block row:96, block col:328', 0, 0)
('frame:1, block row:96, block col:336', 3, 0)
('frame:1, block row:96, block col:344', 0, -1)
('frame:1, block row:104, block col:0', 0, 0)
('frame:1, block row:104, block col:8', 0, 1)
('frame:1, block row:104, block col:16', 1, -2)
('frame:1, block row:104, block col:24', 0, 1)
('frame:1, block row:104, block col:32', 3, -1)
('frame:1, block row:104, block col:40', 1, -1)
('frame:1, block row:104, block col:48', 0, 0)
('frame:1, block row:104, block col:56', -1, -2)
('frame:1, block row:104, block col:64', 0, -1)
('frame:1, block row:104, block col:72', -4, 0)
('frame:1, block row:104, block col:80', 0, -1)
('frame:1, block row:104, block col:88', -4, 4)
('frame:1, block row:104, block col:96', 2, -3)
('frame:1, block row:104, block col:104', 2, -3)
('frame:1, block row:104, block col:112', 2, -4)
('frame:1, block row:104, block col:120', -1, 0)
('frame:1, block row:104, block col:128', -2, 3)
('frame:1, block row:104, block col:136', 1, -3)
('frame:1, block row:104, block col:144', -1, -2)
('frame:1, block row:104, block col:152', 2, -4)
('frame:1, block row:104, block col:160', 2, -4)
('frame:1, block row:104, block col:168', 3, -4)
('frame:1, block row:104, block col:176', 4, -4)
('frame:1, block row:104, block col:184', 4, -4)
('frame:1, block row:104, block col:192', -3, -2)
('frame:1, block row:104, block col:200', 0, -1)
('frame:1, block row:104, block col:208', -4, 4)
('frame:1, block row:104, block col:216', 1, -4)
('frame:1, block row:104, block col:224', 3, -3)
('frame:1, block row:104, block col:232', 1, -4)
('frame:1, block row:104, block col:240', 2, -4)
('frame:1, block row:104, block col:248', 0, -3)
('frame:1, block row:104, block col:256', 0, -2)
('frame:1, block row:104, block col:264', -2, -3)
('frame:1, block row:104, block col:272', -3, -4)
('frame:1, block row:104, block col:280', -3, 0)
('frame:1, block row:104, block col:288', -4, 4)
('frame:1, block row:104, block col:296', -4, 0)
('frame:1, block row:104, block col:304', -3, -4)
('frame:1, block row:104, block col:312', 0, -1)
('frame:1, block row:104, block col:320', 0, -1)
('frame:1, block row:104, block col:328', 1, 0)
('frame:1, block row:104, block col:336', 0, 0)
('frame:1, block row:104, block col:344', 2, 0)
('frame:1, block row:112, block col:0', 0, 0)
('frame:1, block row:112, block col:8', 0, 0)
('frame:1, block row:112, block col:16', 2, 3)
('frame:1, block row:112, block col:24', 0, -1)
('frame:1, block row:112, block col:32', 0, 0)
('frame:1, block row:112, block col:40', -3, 4)
('frame:1, block row:112, block col:48', -3, 0)
('frame:1, block row:112, block col:56', -4, -2)
('frame:1, block row:112, block col:64', -3, -3)
('frame:1, block row:112, block col:72', -4, 2)
('frame:1, block row:112, block col:80', -4, -2)
('frame:1, block row:112, block col:88', 0, -2)
('frame:1, block row:112, block col:96', 0, -1)
('frame:1, block row:112, block col:104', 1, -2)
('frame:1, block row:112, block col:112', 2, -2)
('frame:1, block row:112, block col:120', 4, -4)
('frame:1, block row:112, block col:128', 2, -4)
('frame:1, block row:112, block col:136', -2, -2)
('frame:1, block row:112, block col:144', 1, -4)
('frame:1, block row:112, block col:152', 1, -4)
('frame:1, block row:112, block col:160', 2, -4)
('frame:1, block row:112, block col:168', 2, -4)
('frame:1, block row:112, block col:176', 1, -4)
('frame:1, block row:112, block col:184', 1, -4)
('frame:1, block row:112, block col:192', 4, 4)
('frame:1, block row:112, block col:200', 3, -4)
('frame:1, block row:112, block col:208', -3, -4)
('frame:1, block row:112, block col:216', 3, -4)
('frame:1, block row:112, block col:224', 2, -4)
('frame:1, block row:112, block col:232', 2, -4)
('frame:1, block row:112, block col:240', 0, -3)
('frame:1, block row:112, block col:248', 1, -2)
('frame:1, block row:112, block col:256', 0, -1)
('frame:1, block row:112, block col:264', 0, -1)
('frame:1, block row:112, block col:272', 0, -1)
('frame:1, block row:112, block col:280', -2, -3)
('frame:1, block row:112, block col:288', -3, 4)
('frame:1, block row:112, block col:296', -4, 2)
('frame:1, block row:112, block col:304', -4, 1)
('frame:1, block row:112, block col:312', -2, -1)
('frame:1, block row:112, block col:320', 0, -1)
('frame:1, block row:112, block col:328', 0, -1)
('frame:1, block row:112, block col:336', 1, 0)
('frame:1, block row:112, block col:344', 0, 0)
('frame:1, block row:120, block col:0', 1, 0)
('frame:1, block row:120, block col:8', -2, 2)
('frame:1, block row:120, block col:16', -4, -3)
('frame:1, block row:120, block col:24', 3, 4)
('frame:1, block row:120, block col:32', 1, -1)
('frame:1, block row:120, block col:40', -3, -1)
('frame:1, block row:120, block col:48', 0, -1)
('frame:1, block row:120, block col:56', 3, -4)
('frame:1, block row:120, block col:64', 0, 0)
('frame:1, block row:120, block col:72', 0, -1)
('frame:1, block row:120, block col:80', 1, -3)
('frame:1, block row:120, block col:88', 0, 0)
('frame:1, block row:120, block col:96', 1, -1)
('frame:1, block row:120, block col:104', 2, -1)
('frame:1, block row:120, block col:112', 3, -2)
('frame:1, block row:120, block col:120', 4, -4)
('frame:1, block row:120, block col:128', -1, -4)
('frame:1, block row:120, block col:136', 0, -4)
('frame:1, block row:120, block col:144', 0, -1)
('frame:1, block row:120, block col:152', 1, 1)
('frame:1, block row:120, block col:160', 1, -1)
('frame:1, block row:120, block col:168', 4, -4)
('frame:1, block row:120, block col:176', 4, -4)
('frame:1, block row:120, block col:184', 4, 4)
('frame:1, block row:120, block col:192', 2, 4)
('frame:1, block row:120, block col:200', 2, 3)
('frame:1, block row:120, block col:208', 2, -3)
('frame:1, block row:120, block col:216', 1, -4)
('frame:1, block row:120, block col:224', 1, -4)
('frame:1, block row:120, block col:232', 0, -4)
('frame:1, block row:120, block col:240', 1, -2)
('frame:1, block row:120, block col:248', 0, 0)
('frame:1, block row:120, block col:256', 0, -1)
('frame:1, block row:120, block col:264', 4, 4)
('frame:1, block row:120, block col:272', 0, -1)
('frame:1, block row:120, block col:280', 0, -1)
('frame:1, block row:120, block col:288', -3, -4)
('frame:1, block row:120, block col:296', 0, 0)
('frame:1, block row:120, block col:304', -3, -1)
('frame:1, block row:120, block col:312', 0, -1)
('frame:1, block row:120, block col:320', 0, 0)
('frame:1, block row:120, block col:328', -3, -4)
('frame:1, block row:120, block col:336', -2, -3)
('frame:1, block row:120, block col:344', 0, 0)
('frame:1, block row:128, block col:0', -4, 0)
('frame:1, block row:128, block col:8', -4, 3)
('frame:1, block row:128, block col:16', 1, -1)
('frame:1, block row:128, block col:24', 0, 0)
('frame:1, block row:128, block col:32', 0, -1)
('frame:1, block row:128, block col:40', -4, 0)
('frame:1, block row:128, block col:48', -4, 4)
('frame:1, block row:128, block col:56', 1, -3)
('frame:1, block row:128, block col:64', -1, 4)
('frame:1, block row:128, block col:72', 1, -3)
('frame:1, block row:128, block col:80', -1, 4)
('frame:1, block row:128, block col:88', 0, -1)
('frame:1, block row:128, block col:96', 1, 0)
('frame:1, block row:128, block col:104', 1, -1)
('frame:1, block row:128, block col:112', 2, -1)
('frame:1, block row:128, block col:120', 3, -4)
('frame:1, block row:128, block col:128', -4, -4)
('frame:1, block row:128, block col:136', -3, -4)
('frame:1, block row:128, block col:144', 0, -4)
('frame:1, block row:128, block col:152', 1, -4)
('frame:1, block row:128, block col:160', 2, -4)
('frame:1, block row:128, block col:168', 2, -4)
('frame:1, block row:128, block col:176', 4, -4)
('frame:1, block row:128, block col:184', 4, -4)
('frame:1, block row:128, block col:192', -4, 1)
('frame:1, block row:128, block col:200', -4, -2)
('frame:1, block row:128, block col:208', -1, -3)
('frame:1, block row:128, block col:216', 0, -4)
('frame:1, block row:128, block col:224', 2, -4)
('frame:1, block row:128, block col:232', 2, -4)
('frame:1, block row:128, block col:240', 3, -4)
('frame:1, block row:128, block col:248', -1, -1)
('frame:1, block row:128, block col:256', 0, 0)
('frame:1, block row:128, block col:264', 0, 0)
('frame:1, block row:128, block col:272', -4, -4)
('frame:1, block row:128, block col:280', 3, 3)
('frame:1, block row:128, block col:288', -2, -3)
('frame:1, block row:128, block col:296', 4, 4)
('frame:1, block row:128, block col:304', 2, 2)
('frame:1, block row:128, block col:312', -2, 3)
('frame:1, block row:128, block col:320', 0, 0)
('frame:1, block row:128, block col:328', 0, 0)
('frame:1, block row:128, block col:336', 0, -1)
('frame:1, block row:128, block col:344', -3, -4)
('frame:1, block row:136, block col:0', 0, 0)
('frame:1, block row:136, block col:8', 1, 4)
('frame:1, block row:136, block col:16', -1, -1)
('frame:1, block row:136, block col:24', -3, 0)
('frame:1, block row:136, block col:32', 1, -3)
('frame:1, block row:136, block col:40', 0, 0)
('frame:1, block row:136, block col:48', 0, 0)
('frame:1, block row:136, block col:56', 0, 1)
('frame:1, block row:136, block col:64', 0, 0)
('frame:1, block row:136, block col:72', 0, 0)
('frame:1, block row:136, block col:80', 0, 3)
('frame:1, block row:136, block col:88', 0, -1)
('frame:1, block row:136, block col:96', 0, -2)
('frame:1, block row:136, block col:104', 1, 0)
('frame:1, block row:136, block col:112', 4, -2)
('frame:1, block row:136, block col:120', 4, -4)
('frame:1, block row:136, block col:128', -4, -4)
('frame:1, block row:136, block col:136', -1, -4)
('frame:1, block row:136, block col:144', -2, -4)
('frame:1, block row:136, block col:152', 0, -1)
('frame:1, block row:136, block col:160', 0, -4)
('frame:1, block row:136, block col:168', 1, -4)
('frame:1, block row:136, block col:176', 0, -4)
('frame:1, block row:136, block col:184', 0, -4)
('frame:1, block row:136, block col:192', -4, -4)
('frame:1, block row:136, block col:200', 4, -4)
('frame:1, block row:136, block col:208', -3, -4)
('frame:1, block row:136, block col:216', 2, -4)
('frame:1, block row:136, block col:224', 0, -4)
('frame:1, block row:136, block col:232', 2, -4)
('frame:1, block row:136, block col:240', -2, -4)
('frame:1, block row:136, block col:248', 0, 0)
('frame:1, block row:136, block col:256', -2, 3)
('frame:1, block row:136, block col:264', 0, -1)
('frame:1, block row:136, block col:272', -4, 4)
('frame:1, block row:136, block col:280', -2, 0)
('frame:1, block row:136, block col:288', 0, -1)
('frame:1, block row:136, block col:296', 2, 2)
('frame:1, block row:136, block col:304', 3, 3)
('frame:1, block row:136, block col:312', 1, 1)
('frame:1, block row:136, block col:320', 0, -1)
('frame:1, block row:136, block col:328', 0, 0)
('frame:1, block row:136, block col:336', 0, 0)
('frame:1, block row:136, block col:344', 1, 0)
('frame:1, block row:144, block col:0', 0, 0)
('frame:1, block row:144, block col:8', 0, 1)
('frame:1, block row:144, block col:16', -1, 4)
('frame:1, block row:144, block col:24', 1, -3)
('frame:1, block row:144, block col:32', 1, -1)
('frame:1, block row:144, block col:40', 0, 0)
('frame:1, block row:144, block col:48', 1, -2)
('frame:1, block row:144, block col:56', -1, 4)
('frame:1, block row:144, block col:64', 0, -2)
('frame:1, block row:144, block col:72', -4, -1)
('frame:1, block row:144, block col:80', -3, -3)
('frame:1, block row:144, block col:88', -4, -4)
('frame:1, block row:144, block col:96', 4, 2)
('frame:1, block row:144, block col:104', 2, 0)
('frame:1, block row:144, block col:112', 2, -1)
('frame:1, block row:144, block col:120', 2, -4)
('frame:1, block row:144, block col:128', 4, -4)
('frame:1, block row:144, block col:136', 2, -4)
('frame:1, block row:144, block col:144', 3, -4)
('frame:1, block row:144, block col:152', 2, -4)
('frame:1, block row:144, block col:160', 1, -4)
('frame:1, block row:144, block col:168', 0, -4)
('frame:1, block row:144, block col:176', -1, -4)
('frame:1, block row:144, block col:184', -4, -4)
('frame:1, block row:144, block col:192', -3, -4)
('frame:1, block row:144, block col:200', 4, -4)
('frame:1, block row:144, block col:208', 4, -4)
('frame:1, block row:144, block col:216', 1, -4)
('frame:1, block row:144, block col:224', -1, -4)
('frame:1, block row:144, block col:232', -1, -4)
('frame:1, block row:144, block col:240', -2, -3)
('frame:1, block row:144, block col:248', 0, 0)
('frame:1, block row:144, block col:256', 0, 4)
('frame:1, block row:144, block col:264', 0, 0)
('frame:1, block row:144, block col:272', 0, 0)
('frame:1, block row:144, block col:280', -4, 3)
('frame:1, block row:144, block col:288', 4, 4)
('frame:1, block row:144, block col:296', 0, -1)
('frame:1, block row:144, block col:304', 3, 3)
('frame:1, block row:144, block col:312', -3, -4)
('frame:1, block row:144, block col:320', -3, -4)
('frame:1, block row:144, block col:328', 4, 4)
('frame:1, block row:144, block col:336', 2, 2)
('frame:1, block row:144, block col:344', 0, 0)
('frame:1, block row:152, block col:0', 0, 0)
('frame:1, block row:152, block col:8', 0, 1)
('frame:1, block row:152, block col:16', 0, 1)
('frame:1, block row:152, block col:24', 1, -3)
('frame:1, block row:152, block col:32', 1, -1)
('frame:1, block row:152, block col:40', 0, -1)
('frame:1, block row:152, block col:48', 1, 0)
('frame:1, block row:152, block col:56', 2, 1)
('frame:1, block row:152, block col:64', 3, 4)
('frame:1, block row:152, block col:72', 1, -2)
('frame:1, block row:152, block col:80', 4, 2)
('frame:1, block row:152, block col:88', 4, -4)
('frame:1, block row:152, block col:96', 3, 1)
('frame:1, block row:152, block col:104', 3, 0)
('frame:1, block row:152, block col:112', 2, -1)
('frame:1, block row:152, block col:120', 1, -3)
('frame:1, block row:152, block col:128', 3, -4)
('frame:1, block row:152, block col:136', 4, -4)
('frame:1, block row:152, block col:144', 4, -4)
('frame:1, block row:152, block col:152', 3, -4)
('frame:1, block row:152, block col:160', 2, -4)
('frame:1, block row:152, block col:168', 1, -4)
('frame:1, block row:152, block col:176', -1, -3)
('frame:1, block row:152, block col:184', -4, -1)
('frame:1, block row:152, block col:192', -4, -4)
